fecha,usuarios sin suministro edesur,usuarios sin suministro edenor
2017-01-1720:10:04,8332,1337
2017-01-1721:10:04,5195,1796
2017-01-1722:10:04,29734,10074
2017-01-1723:10:04,36916,10242
2017-01-1800:10:04,7229,5800
2017-01-1801:10:04,7137,5800
2017-01-1802:10:04,2183,2283
2017-01-1803:10:04,2362,2209
2017-01-1804:10:05,2255,2167
2017-01-1805:10:04,2255,5415
2017-01-1806:10:04,2257,1213
2017-01-1807:10:04,2115,1133
2017-01-1808:10:05,1979,5705
2017-01-1809:10:06,1703,1889
2017-01-1810:10:04,6556,2549
2017-01-1811:10:05,6469,6107
2017-01-1812:10:04,2255,3725
2017-01-1813:10:05,3169,4330
2017-01-1814:10:04,3475,8255
2017-01-1815:10:04,5722,7434
2017-01-1816:10:04,3043,11107
2017-01-1817:10:06,3192,6639
2017-01-1818:10:04,2421,6511
2017-01-1819:10:04,4558,7853
2017-01-1820:10:04,4276,3745
2017-01-1821:10:05,4131,3614
2017-01-1822:10:04,1696,3295
2017-01-1823:10:04,1595,1246
2017-01-1900:10:04,1683,1412
2017-01-1901:10:04,1730,1500
2017-01-1902:10:05,1863,1514
2017-01-1903:10:04,1759,1514
2017-01-1904:10:04,6037,1494
2017-01-1905:10:04,2873,1168
2017-01-1906:10:05,1637,1037
2017-01-1907:10:04,1474,1104
2017-01-1908:10:03,1740,1133
2017-01-1909:10:04,1752,1244
2017-01-1910:10:04,1462,2229
2017-01-1911:10:07,1836,2537
2017-01-1912:10:04,3832,2559
2017-01-1913:10:08,4840,2287
2017-01-1914:10:03,3870,2338
2017-01-1915:10:04,5606,2326
2017-01-1916:10:04,5543,2649
2017-01-1917:10:04,3496,4624
2017-01-1918:10:04,3514,10067
2017-01-1919:10:04,4469,10237
2017-01-1920:10:04,3026,8318
2017-01-1921:10:05,6092,9701
2017-01-1922:10:04,8399,9036
2017-01-1923:10:04,11840,5860
2017-01-2000:10:04,13718,6335
2017-01-2001:10:05,13555,6686
2017-01-2002:10:05,9946,5737
2017-01-2003:10:04,6574,6250
2017-01-2004:10:05,4452,6197
2017-01-2005:10:04,2543,5869
2017-01-2006:10:05,2492,5550
2017-01-2007:10:04,2554,4473
2017-01-2008:10:04,2633,9413
2017-01-2009:10:04,2857,12095
2017-01-2010:10:05,3096,12004
2017-01-2011:10:05,3583,11764
2017-01-2012:10:04,5753,8093
2017-01-2013:10:04,4587,7992
2017-01-2014:10:06,3671,9338
2017-01-2015:10:04,6155,10704
2017-01-2016:10:04,10489,9161
2017-01-2017:10:05,14534,4940
2017-01-2018:10:04,10381,4859
2017-01-2019:10:04,6357,5119
2017-01-2020:10:05,5950,4939
2017-01-2021:10:06,7476,3838
2017-01-2022:10:03,21803,1618
2017-01-2023:10:04,21602,5281
2017-01-2100:10:05,21472,1511
2017-01-2101:10:04,21769,1555
2017-01-2102:10:04,7210,1544
2017-01-2103:10:04,7299,1512
2017-01-2104:10:04,3933,1408
2017-01-2105:10:04,7999,5467
2017-01-2106:10:04,5709,1754
2017-01-2107:10:04,5119,1747
2017-01-2108:10:04,5239,1817
2017-01-2109:10:04,5263,7078
2017-01-2110:10:04,5341,8080
2017-01-2111:10:05,5133,2636
2017-01-2112:10:04,8008,2664
2017-01-2113:10:04,11665,5959
2017-01-2114:10:04,11615,5402
2017-01-2115:10:04,10878,4364
2017-01-2116:10:04,6654,2962
2017-01-2117:10:04,10196,6443
2017-01-2118:10:04,17147,8881
2017-01-2119:10:04,16762,13352
2017-01-2120:10:04,16291,10450
2017-01-2121:10:04,21690,5626
2017-01-2122:10:04,15557,5329
2017-01-2123:10:04,8312,4602
2017-01-2200:10:03,4480,4090
2017-01-2201:10:08,3925,4124
2017-01-2202:10:06,3563,2964
2017-01-2203:10:07,3778,1518
2017-01-2204:10:11,4568,1523
2017-01-2205:10:05,4561,1560
2017-01-2206:10:05,3915,1470
2017-01-2207:10:06,3942,1416
2017-01-2208:10:05,4016,1529
2017-01-2209:10:05,3746,1385
2017-01-2210:10:05,3873,1302
2017-01-2211:10:04,3591,3043
2017-01-2212:10:07,3490,7840
2017-01-2213:10:05,3455,6301
2017-01-2214:10:05,3450,998
2017-01-2215:10:07,3271,937
2017-01-2216:10:04,3238,904
2017-01-2217:10:05,3269,3851
2017-01-2218:10:04,3166,878
2017-01-2219:10:05,3216,952
2017-01-2220:10:06,3196,694
2017-01-2221:10:05,3549,564
2017-01-2222:10:05,2739,670
2017-01-2223:10:08,5925,685
2017-01-2300:10:05,4275,719
2017-01-2301:10:05,4346,794
2017-01-2302:10:10,3841,750
2017-01-2303:10:04,3883,766
2017-01-2304:10:06,2180,751
2017-01-2305:10:04,3855,751
2017-01-2306:10:05,3750,682
2017-01-2307:10:07,5849,5196
2017-01-2308:10:05,5441,4621
2017-01-2309:10:06,5730,2305
2017-01-2310:10:05,4079,2448
2017-01-2311:10:04,4001,2421
2017-01-2312:10:04,10859,2442
2017-01-2313:10:05,11843,2315
2017-01-2314:10:07,10115,2543
2017-01-2315:10:05,10263,1196
2017-01-2316:10:05,9434,10357
2017-01-2317:10:08,24089,7329
2017-01-2318:10:04,20115,4235
2017-01-2319:10:09,18650,1928
2017-01-2320:10:05,9613,1211
2017-01-2321:10:05,9929,1279
2017-01-2322:10:05,9895,4259
2017-01-2323:10:05,3754,3125
2017-01-2400:10:04,3947,8778
2017-01-2401:10:05,3983,8800
2017-01-2402:10:04,8780,5772
2017-01-2403:10:05,4192,7164
2017-01-2404:10:05,3454,3204
2017-01-2405:10:05,3460,3205
2017-01-2406:10:05,3387,1763
2017-01-2407:10:05,3511,5508
2017-01-2408:10:05,9202,9976
2017-01-2409:10:04,13253,5010
2017-01-2410:10:04,15918,4602
2017-01-2411:10:04,16378,6686
2017-01-2412:10:04,15522,6600
2017-01-2413:10:05,17215,6641
2017-01-2414:10:05,12895,2662
2017-01-2415:10:05,20349,5725
2017-01-2416:10:05,19792,11649
2017-01-2417:10:07,14611,9499
2017-01-2418:10:04,16937,8336
2017-01-2419:10:04,11347,27984
2017-01-2420:10:04,15024,192369
2017-01-2421:10:05,14406,58079
2017-01-2422:10:04,6848,59906
2017-01-2423:10:04,5832,59835
2017-01-2500:10:05,3987,49913
2017-01-2501:10:04,2799,49976
2017-01-2502:10:05,7971,53278
2017-01-2503:10:04,6565,47592
2017-01-2504:10:04,8058,46414
2017-01-2505:10:04,4634,43198
2017-01-2506:10:04,4262,41327
2017-01-2507:10:04,4212,40437
2017-01-2508:10:04,9449,42208
2017-01-2509:10:04,9274,34285
2017-01-2510:10:04,2401,34280
2017-01-2511:10:04,5871,26493
2017-01-2512:10:04,5574,23831
2017-01-2513:10:04,6706,11412
2017-01-2514:10:03,4466,11332
2017-01-2515:10:04,4708,9739
2017-01-2516:10:04,4566,13282
2017-01-2517:10:04,10341,20556
2017-01-2518:10:05,9481,16877
2017-01-2519:10:06,4482,20565
2017-01-2520:10:04,5908,20627
2017-01-2521:10:04,5560,16466
2017-01-2522:10:05,4886,8785
2017-01-2523:10:04,4672,8640
2017-01-2600:10:05,4624,5376
2017-01-2601:10:03,4473,5376
2017-01-2602:10:04,13255,8965
2017-01-2603:10:04,8506,7585
2017-01-2604:10:06,6929,7585
2017-01-2605:10:05,7518,7589
2017-01-2606:10:05,7518,6845
2017-01-2607:10:05,7429,4913
2017-01-2608:10:04,5248,5062
2017-01-2609:10:04,5858,8969
2017-01-2610:10:04,4313,4872
2017-01-2611:10:04,2345,4820
2017-01-2612:10:04,4343,5997
2017-01-2613:10:04,4272,5940
2017-01-2614:10:04,4188,6285
2017-01-2615:10:04,4070,5406
2017-01-2616:10:04,3836,7954
2017-01-2617:10:04,3821,4891
2017-01-2618:10:03,3625,3886
2017-01-2619:10:06,3491,3834
2017-01-2620:10:04,3422,3741
2017-01-2621:10:04,4448,820
2017-01-2622:10:04,5073,678
2017-01-2623:10:04,9656,5470
2017-01-2700:10:04,9682,4239
2017-01-2701:10:04,9683,4253
2017-01-2702:10:04,3534,1344
2017-01-2703:10:04,3542,1351
2017-01-2704:10:06,3586,1351
2017-01-2705:10:04,3568,1351
2017-01-2706:10:04,3342,2708
2017-01-2707:10:04,3342,2708
2017-01-2708:10:04,2974,5740
2017-01-2709:10:05,2942,3730
2017-01-2710:10:05,5853,2964
2017-01-2711:10:04,5868,2205
2017-01-2712:10:04,2736,2161
2017-01-2713:10:04,2727,1940
2017-01-2714:10:10,2741,1739
2017-01-2715:10:06,2182,2153
2017-01-2716:10:05,5927,1345
2017-01-2717:10:05,2045,4420
2017-01-2718:10:04,4981,840
2017-01-2719:10:06,4595,1044
2017-01-2720:10:04,1640,8778
2017-01-2721:10:04,1685,6941
2017-01-2722:10:05,4717,429
2017-01-2723:10:04,2765,1051
2017-01-2800:10:04,2818,605
2017-01-2801:10:04,2718,606
2017-01-2802:10:04,1609,5397
2017-01-2803:10:05,1610,2466
2017-01-2804:10:05,1610,2379
2017-01-2805:10:04,3969,2367
2017-01-2806:10:04,4291,2376
2017-01-2807:10:04,3864,2397
2017-01-2808:10:04,4335,38795
2017-01-2809:10:05,4436,8259
2017-01-2810:10:04,4572,6712
2017-01-2811:10:04,4571,5934
2017-01-2812:10:04,4085,5893
2017-01-2813:10:04,3928,11445
2017-01-2814:10:04,3899,3471
2017-01-2815:10:04,3854,1191
2017-01-2816:10:04,3813,1129
2017-01-2817:10:05,3735,1693
2017-01-2818:10:04,3641,398
2017-01-2819:10:03,4795,517
2017-01-2820:10:04,1746,436
2017-01-2821:10:04,1735,1553
2017-01-2822:10:05,1743,715
2017-01-2823:10:05,1749,626
2017-01-2900:10:05,1751,444
2017-01-2901:10:08,1753,449
2017-01-2902:10:09,1739,446
2017-01-2903:10:06,3847,450
2017-01-2904:10:08,4413,450
2017-01-2905:10:05,1701,1726
2017-01-2906:10:05,1702,1640
2017-01-2907:10:04,3811,4476
2017-01-2908:10:04,3894,1666
2017-01-2909:10:05,3840,3648
2017-01-2910:10:04,3926,2908
2017-01-2911:10:04,1755,2429
2017-01-2912:10:05,1864,1501
2017-01-2913:10:08,1843,1492
2017-01-2914:10:05,1948,1509
2017-01-2915:10:03,1935,6219
2017-01-2916:10:05,278744,7127
2017-01-2917:10:04,275872,5554
2017-01-2918:10:04,280802,3535
2017-01-2919:10:04,5934,3252
2017-01-2920:10:06,2465,2609
2017-01-2921:10:04,2148,842
2017-01-2922:10:04,2118,5144
2017-01-2923:10:04,2123,5207
2017-01-3000:10:04,1623,1693
2017-01-3001:10:04,1614,1769
2017-01-3002:10:04,1614,860
2017-01-3003:10:04,2335,759
2017-01-3004:10:05,1920,731
2017-01-3005:10:04,1107,645
2017-01-3006:10:04,1645,639
2017-01-3007:10:04,3091,625
2017-01-3008:10:04,3125,841
2017-01-3009:10:04,1383,969
2017-01-3010:10:04,977,7990
2017-01-3011:10:04,1626,9941
2017-01-3012:10:04,682,3180
2017-01-3013:10:04,8700,11483
2017-01-3014:10:04,12618,18950
2017-01-3015:10:04,11466,30792
2017-01-3016:10:04,1176,38398
2017-01-3017:10:04,12650,44341
2017-01-3018:10:05,14695,30047
2017-01-3019:10:04,10822,22139
2017-01-3020:10:04,10172,11922
2017-01-3021:10:04,3297,6504
2017-01-3022:10:05,1486,38735
2017-01-3023:10:04,18815,24060
2017-01-3100:10:04,21002,25762
2017-01-3101:10:04,21064,26278
2017-01-3102:10:04,32914,9556
2017-01-3103:10:04,15860,7984
2017-01-3104:10:05,9160,7937
2017-01-3105:10:05,1439,8006
2017-01-3106:10:05,6978,4893
2017-01-3107:10:04,9939,4997
2017-01-3108:10:04,8202,12073
2017-01-3109:10:04,8002,36028
2017-01-3110:10:04,12419,41076
2017-01-3111:10:05,20146,42132
2017-01-3112:10:05,20283,34574
2017-01-3113:10:05,21811,34323
2017-01-3114:10:05,22683,33719
2017-01-3115:10:04,13543,27605
2017-01-3116:10:04,11517,20204
2017-01-3117:10:04,6812,16858
2017-01-3118:10:04,9053,16550
2017-01-3119:10:05,8479,20261
2017-01-3120:10:04,5867,14101
2017-01-3121:10:04,11697,21536
2017-01-3122:10:04,11220,15312
2017-01-3123:10:03,6529,12092
2017-02-0100:10:04,5071,11301
2017-02-0101:10:04,5081,11372
2017-02-0102:10:03,3829,10909
2017-02-0103:10:03,4480,9926
2017-02-0104:10:05,9506,9864
2017-02-0105:10:03,20541,9889
2017-02-0106:10:03,17827,9870
2017-02-0107:10:04,17409,6489
2017-02-0108:10:04,17409,11046
2017-02-0109:10:05,7782,14101
2017-02-0110:10:04,7610,8986
2017-02-0111:10:04,9132,3677
2017-02-0112:10:03,9281,4354
2017-02-0113:10:04,5574,3883
2017-02-0114:10:08,5612,6884
2017-02-0115:10:04,4318,10663
2017-02-0116:10:04,4432,2712
2017-02-0117:10:03,3645,2101
2017-02-0118:10:04,3507,1803
2017-02-0119:10:04,3561,2141
2017-02-0120:10:04,2879,1460
2017-02-0121:10:04,2713,1476
2017-02-0122:10:03,2497,2467
2017-02-0123:10:04,2506,2438
2017-02-0200:10:04,3683,2506
2017-02-0201:10:04,3694,2428
2017-02-0202:10:04,2518,4359
2017-02-0203:10:04,7061,4374
2017-02-0204:10:04,7062,4371
2017-02-0205:10:07,4540,4361
2017-02-0206:10:07,2447,1317
2017-02-0207:10:06,2463,1233
2017-02-0208:10:06,2488,3750
2017-02-0209:10:06,1685,3817
2017-02-0210:10:04,2863,4657
2017-02-0211:10:06,2190,3801
2017-02-0212:10:04,5607,2372
2017-02-0213:10:04,5558,2197
2017-02-0214:10:05,1888,6129
2017-02-0215:10:05,1710,4368
2017-02-0216:10:04,1757,3357
2017-02-0217:10:06,1964,3602
2017-02-0218:10:05,2192,1790
2017-02-0219:10:04,2358,2627
2017-02-0220:10:04,3192,2276
2017-02-0221:10:03,2111,1557
2017-02-0222:10:04,1875,697
2017-02-0223:10:04,6463,799
2017-02-0300:10:05,10362,690
2017-02-0301:10:07,10334,635
2017-02-0302:10:04,8012,680
2017-02-0303:10:04,2058,680
2017-02-0304:10:04,5733,680
2017-02-0305:10:03,8166,680
2017-02-0306:10:04,4432,693
2017-02-0307:10:05,2599,651
2017-02-0308:10:05,2329,4757
2017-02-0309:10:03,5426,2643
2017-02-0310:10:05,7679,2720
2017-02-0311:10:04,10180,2822
2017-02-0312:10:04,7994,2935
2017-02-0313:10:05,4968,7267
2017-02-0314:10:04,3879,3036
2017-02-0315:10:04,4189,3155
2017-02-0316:10:04,4211,2801
2017-02-0317:10:04,3644,8051
2017-02-0318:10:04,10952,4394
2017-02-0319:10:06,10943,4354
2017-02-0320:10:04,6629,3068
2017-02-0321:10:05,6248,1930
2017-02-0322:10:04,4901,10058
2017-02-0323:10:04,4175,9783
2017-02-0400:10:05,3943,4183
2017-02-0401:10:04,3945,4194
2017-02-0402:10:04,6424,4873
2017-02-0403:10:04,2419,2586
2017-02-0404:10:05,1620,1396
2017-02-0405:10:04,1625,1405
2017-02-0406:10:04,1625,1347
2017-02-0407:10:03,1600,1475
2017-02-0408:10:03,1587,1526
2017-02-0409:10:04,1524,881
2017-02-0410:10:04,3475,814
2017-02-0411:10:03,3415,2382
2017-02-0412:10:04,2317,2554
2017-02-0413:10:04,2547,6609
2017-02-0414:10:04,8379,6755
2017-02-0415:10:04,4316,5779
2017-02-0416:10:04,4106,8207
2017-02-0417:10:04,5497,1432
2017-02-0418:10:04,4209,1249
2017-02-0419:10:04,4258,781
2017-02-0420:10:04,1655,573
2017-02-0421:10:04,6468,681
2017-02-0422:10:05,12018,731
2017-02-0423:10:05,3975,6333
2017-02-0500:10:04,1859,6174
2017-02-0501:10:05,1920,6161
2017-02-0502:10:05,8102,6744
2017-02-0503:10:04,6983,6036
2017-02-0504:10:06,4656,1084
2017-02-0505:10:08,7106,1084
2017-02-0506:10:05,1397,1084
2017-02-0507:10:05,1397,1084
2017-02-0508:10:08,1398,3557
2017-02-0509:10:08,6726,5101
2017-02-0510:10:05,3333,7044
2017-02-0511:10:05,75779,11103
2017-02-0512:10:05,45556,23965
2017-02-0513:10:05,50482,43665
2017-02-0514:10:07,65869,65298
2017-02-0515:10:05,68076,78737
2017-02-0516:10:04,65888,72221
2017-02-0517:10:06,65637,70207
2017-02-0518:10:05,64094,61717
2017-02-0519:10:04,60636,56640
2017-02-0520:10:04,55607,60436
2017-02-0521:10:04,54898,50100
2017-02-0522:10:05,46025,38785
2017-02-0523:10:05,42765,33817
2017-02-0600:10:04,42690,22245
2017-02-0601:10:04,43419,20349
2017-02-0602:10:04,44982,19328
2017-02-0603:10:04,40781,14296
2017-02-0604:10:06,35717,14275
2017-02-0605:10:04,26899,14161
2017-02-0606:10:05,24021,10435
2017-02-0607:10:04,22162,9792
2017-02-0608:10:05,23972,7443
2017-02-0609:10:04,28187,12965
2017-02-0610:10:04,32434,9443
2017-02-0611:10:04,33821,5041
2017-02-0612:10:03,31587,4953
2017-02-0613:10:05,27146,3502
2017-02-0614:10:04,20925,2767
2017-02-0615:10:03,21682,2398
2017-02-0616:10:04,21470,2277
2017-02-0617:10:03,18199,2504
2017-02-0618:10:04,16363,5112
2017-02-0619:10:04,16416,7342
2017-02-0620:10:03,16528,4871
2017-02-0621:10:04,24141,2558
2017-02-0622:10:04,39261,3333
2017-02-0623:10:04,37983,1825
2017-02-0700:10:04,33403,1534
2017-02-0701:10:04,33427,1529
2017-02-0702:10:04,18928,1522
2017-02-0703:10:03,21388,1404
2017-02-0704:10:04,16456,1404
2017-02-0705:10:04,13290,1039
2017-02-0706:10:04,13291,5533
2017-02-0707:10:04,12916,7835
2017-02-0708:10:04,12910,6515
2017-02-0709:10:04,12933,9709
2017-02-0710:10:03,15434,4810
2017-02-0711:10:04,13423,7753
2017-02-0712:10:04,19265,7800
2017-02-0713:10:07,17517,5097
2017-02-0714:10:03,11548,8216
2017-02-0715:10:04,7174,11577
2017-02-0716:10:03,6819,1462
2017-02-0717:10:04,6842,1288
2017-02-0718:10:03,8987,1241
2017-02-0719:10:04,9153,6013
2017-02-0720:10:04,9228,1949
2017-02-0721:10:03,9224,721
2017-02-0722:10:04,13519,684
2017-02-0723:10:04,9288,773
2017-02-0800:10:04,8917,806
2017-02-0801:10:04,8620,806
2017-02-0802:10:05,10218,523
2017-02-0803:10:04,7360,1808
2017-02-0804:10:05,7360,1794
2017-02-0805:10:04,5440,1747
2017-02-0806:10:04,5440,439
2017-02-0807:10:04,4022,431
2017-02-0808:10:04,3975,4798
2017-02-0809:10:04,8339,3036
2017-02-0810:10:04,15115,3463
2017-02-0811:10:04,8871,2784
2017-02-0812:10:03,11364,2429
2017-02-0813:10:04,13091,2584
2017-02-0814:10:04,6051,6609
2017-02-0815:10:04,5955,6690
2017-02-0816:10:03,7743,5154
2017-02-0817:10:04,8733,2829
2017-02-0818:10:04,8931,5406
2017-02-0819:10:04,6278,4959
2017-02-0820:10:03,6466,3385
2017-02-0821:10:04,7219,689
2017-02-0822:10:04,17239,746
2017-02-0823:10:03,17482,718
2017-02-0900:10:04,5729,718
2017-02-0901:10:04,5613,718
2017-02-0902:10:04,4848,229
2017-02-0903:10:04,3770,228
2017-02-0904:10:03,3770,207
2017-02-0905:10:04,3348,207
2017-02-0906:10:05,3349,209
2017-02-0907:10:04,3349,245
2017-02-0908:10:04,3352,951
2017-02-0909:10:04,3272,3222
2017-02-0910:10:04,2495,7217
2017-02-0911:10:04,2473,4283
2017-02-0912:10:04,2590,4299
2017-02-0913:10:08,2484,3559
2017-02-0914:10:07,2300,3599
2017-02-0915:10:04,8410,2849
2017-02-0916:10:04,2883,2289
2017-02-0917:10:04,7023,2731
2017-02-0918:10:04,6690,2820
2017-02-0919:10:04,1733,2691
2017-02-0920:10:04,1685,2007
2017-02-0921:10:04,1482,642
2017-02-0922:10:04,1446,318
2017-02-0923:10:04,1355,249
2017-02-1000:10:04,1313,3337
2017-02-1001:10:14,1313,3356
2017-02-1002:10:04,1288,1936
2017-02-1003:10:05,1288,1906
2017-02-1004:10:04,1290,1914
2017-02-1005:10:04,1290,1918
2017-02-1006:10:04,1290,1919
2017-02-1007:10:04,1291,1881
2017-02-1008:10:05,1294,4766
2017-02-1009:10:04,1290,4271
2017-02-1010:10:04,8972,2659
2017-02-1011:10:04,9102,7442
2017-02-1012:10:04,5020,6024
2017-02-1013:10:04,5925,5184
2017-02-1014:10:04,21198,5857
2017-02-1015:10:04,3609,3494
2017-02-1016:10:04,9037,6972
2017-02-1017:10:04,39354,9829
2017-02-1018:10:05,52195,11320
2017-02-1019:10:04,51237,9574
2017-02-1020:10:03,52050,7631
2017-02-1021:10:04,50729,4642
2017-02-1022:10:05,50771,3142
2017-02-1023:10:03,50859,1082
2017-02-1100:10:04,51973,623
2017-02-1101:10:04,51979,538
2017-02-1102:10:04,51150,453
2017-02-1103:10:04,50147,453
2017-02-1104:10:04,48149,455
2017-02-1105:10:04,2589,391
2017-02-1106:10:04,1682,391
2017-02-1107:10:03,1600,390
2017-02-1108:10:05,1579,439
2017-02-1109:10:04,1483,8220
2017-02-1110:10:04,1162,758
2017-02-1111:10:04,1300,2806
2017-02-1112:10:04,1314,545
2017-02-1113:10:04,1252,526
2017-02-1114:10:05,1346,4791
2017-02-1115:10:04,1280,3061
2017-02-1116:10:05,1339,906
2017-02-1117:10:03,1360,1254
2017-02-1118:10:04,4399,438
2017-02-1119:10:04,4449,553
2017-02-1120:10:04,1737,453
2017-02-1121:10:03,1382,385
2017-02-1122:10:04,1400,350
2017-02-1123:10:04,2051,348
2017-02-1200:10:04,3184,340
2017-02-1201:10:05,3196,317
2017-02-1202:10:12,3130,317
2017-02-1203:10:04,3128,341
2017-02-1204:10:07,1297,967
2017-02-1205:10:05,1297,967
2017-02-1206:10:05,1257,3200
2017-02-1207:10:04,1611,183
2017-02-1208:10:04,1656,8258
2017-02-1209:10:04,1621,10089
2017-02-1210:10:04,7654,8037
2017-02-1211:10:04,5601,9343
2017-02-1212:10:05,5197,9046
2017-02-1213:10:04,5531,8792
2017-02-1214:10:04,5515,6433
2017-02-1215:10:04,4451,7917
2017-02-1216:10:04,3829,13625
2017-02-1217:10:04,2677,8735
2017-02-1218:10:04,7503,6014
2017-02-1219:10:04,3807,1717
2017-02-1220:10:04,2132,2932
2017-02-1221:10:05,4662,898
2017-02-1222:10:05,3146,390
2017-02-1223:10:04,3216,382
2017-02-1300:10:05,1425,317
2017-02-1301:10:04,1425,281
2017-02-1302:10:04,2891,275
2017-02-1303:10:05,1730,5997
2017-02-1304:10:04,1730,7286
2017-02-1305:10:04,1730,7286
2017-02-1306:10:04,1372,1460
2017-02-1307:10:04,1367,1460
2017-02-1308:10:04,1260,5726
2017-02-1309:10:04,1039,5882
2017-02-1310:10:05,2451,401
2017-02-1311:10:04,1856,6261
2017-02-1312:10:03,8953,11608
2017-02-1313:10:04,1849,8218
2017-02-1314:10:06,4657,6339
2017-02-1315:10:05,9120,7303
2017-02-1316:10:05,7781,12380
2017-02-1317:10:04,5279,6797
2017-02-1318:10:03,1689,5877
2017-02-1319:10:04,4489,8670
2017-02-1320:10:04,3427,5587
2017-02-1321:10:04,3619,1719
2017-02-1322:10:03,2135,1639
2017-02-1323:10:05,1694,1390
2017-02-1400:10:05,2317,1285
2017-02-1401:10:05,2347,1234
2017-02-1402:10:05,3141,1246
2017-02-1403:10:04,2349,1252
2017-02-1404:10:04,2350,1252
2017-02-1405:10:05,1469,1252
2017-02-1406:10:04,1469,1595
2017-02-1407:10:04,1469,1595
2017-02-1408:10:04,1469,1630
2017-02-1409:10:04,11122,1887
2017-02-1410:10:04,6224,1855
2017-02-1411:10:04,3283,2838
2017-02-1412:10:04,11972,2179
2017-02-1413:10:04,11515,3897
2017-02-1414:10:04,14114,3936
2017-02-1415:10:04,6213,623
2017-02-1416:10:04,4419,1784
2017-02-1417:10:04,3347,1125
2017-02-1418:10:04,3548,836
2017-02-1419:10:05,3636,664
2017-02-1420:10:04,3641,452
2017-02-1421:10:04,3706,422
2017-02-1422:10:04,5657,355
2017-02-1423:10:07,5547,383
2017-02-1500:10:03,4425,277
2017-02-1501:10:04,4186,282
2017-02-1502:10:04,6836,283
2017-02-1503:10:04,6641,276
2017-02-1504:10:04,6641,276
2017-02-1505:10:04,5950,277
2017-02-1506:10:04,3740,277
2017-02-1507:10:07,5125,277
2017-02-1508:10:04,1522,2258
2017-02-1509:10:03,4284,2352
2017-02-1510:10:04,4255,2911
2017-02-1511:10:04,3746,4477
2017-02-1512:10:04,7260,4374
2017-02-1513:10:03,10066,4424
2017-02-1514:10:04,4757,4221
2017-02-1515:10:04,4651,4020
2017-02-1516:10:03,2127,2857
2017-02-1517:10:05,1106,479
2017-02-1518:10:04,3707,3974
2017-02-1519:10:04,2695,3997
2017-02-1520:10:04,1640,3250
2017-02-1521:10:03,2765,1704
2017-02-1522:10:04,1808,2034
2017-02-1523:10:03,1306,864
2017-02-1600:10:04,1076,768
2017-02-1601:10:04,1077,675
2017-02-1602:10:04,5087,728
2017-02-1603:10:03,5087,702
2017-02-1604:10:04,1072,702
2017-02-1605:10:04,1072,702
2017-02-1606:10:04,1116,1683
2017-02-1607:10:04,1252,3982
2017-02-1608:10:04,1435,9190
