"id","fecha_delito","descripcion","comentario","lat","lng","tiny"
"1","2014-7-8 10:20:00","Hurto/Robo","robaron el estero de un auto, pasÃ© de dejar los chicos al jardÃ­n y vi un auto con la ventanilla rota. se avisÃ³ al 911.","-34.624070673877604","-58.4302282333374","http://tinyurl.com/q4mayrg"
"2","2014-5-2 13:00:00","Hurto/Robo","Intento de robo, me rompieron el vidrio del auto para robarlo pero al haber movimiento no pudieron lograr el robo. cambio de vidrio!.","-34.62512128668218","-58.42854380607604","http://tinyurl.com/mm7ytoy"
"3","2014-4-1 17:45:00","Hurto/Robo","Intento de robo esperando colectivo frente a parque rivadavÃ­a por la tarde. 1 pibe y 1 piba medios dados vuelta. huimos y no pasÃ³ nada.","-34.61713982755189","-58.43402624130248","http://tinyurl.com/lh798a2"
"4","2014-7-11 13:00:00","Hurto/Robo","Robo en un local de telefonia movial, con lesiones, me pegaron, me ataron y se fueron corriendo. Muy violentos y agresivos.","-34.64154090071452","-58.563952445983894","http://tinyurl.com/n6334v4"
"5","2014-7-13 21:30:00","Chicos Perdidos","+INFO: http://www.telefenoticias.com.ar/es/news/sociedad/20140714/nino-anos-extravio-obelisco-despues-los-festejos-del-domingo/28781.shtml","-34.603788591915404","-58.38163733482361","http://tinyurl.com/lmcyf6t"
"6","2014-7-13 22:00:00","Hurto/Robo","Rotura vidriera intento robo Moka Cafe","-34.6051621","-58.3822544","http://tinyurl.com/pzw4mqb"
"8","2014-7-13 22:00:00","Hurto/Robo","La nueva Seguros - intento robo y rotura vidrieras","-34.603572234772464","-58.38228642940521","http://tinyurl.com/opdxv49"
"9","2014-7-13 22:00:00","Hurto/Robo","Roturas del lugar intento robo - banco santander rio","-34.60389897799566","-58.38264048099517","http://tinyurl.com/qarmy5f"
"10","2014-7-13 22:00:00","Hurto/Robo","Equus - rotura de vidriera","-34.60389456255527","-58.385757207870476","http://tinyurl.com/l9gkuvb"
"12","2014-7-13 22:00:00","Hurto/Robo","Capiatti pizza - rotura de vidrieras","-34.604106503429314","-58.38509202003478","http://tinyurl.com/kluj3b2"
"13","2014-7-13 22:00:00","Hurto/Robo","teatro broadway - rotura de vidrieras","-34.6036208047924","-58.383042812347405","http://tinyurl.com/kw73h4n"
"14","2014-7-13 22:00:00","Hurto/Robo","cafeteria - rotura de vidrieras","-34.603744437442224","-58.38375091552735","http://tinyurl.com/kzgd9o6"
"15","2014-7-13 22:00:00","Hurto/Robo","ZapaterÃ­a Avedik - rotura de vidriera robo de mercaderia","-34.60384157725224","-58.383783102035515","http://tinyurl.com/lcuqoz7"
"16","2014-7-13 22:00:00","Hurto/Robo","Arcor center - Rotura de vidriera y robo de mercaderÃ­a.","-34.60384157725224","-58.38564991950989","http://tinyurl.com/mrv9xwh"
"17","2014-7-13 22:00:00","Hurto/Robo","Narrow - Local saqueado. Rotura de vidrieras y robo de mercaderÃ­a.","-34.604256627887814","-58.38981270790101","http://tinyurl.com/ljq5bow"
"22","2014-7-15 00:45:00","Hurto/Robo","La seÃ±orita Andrea Dobrotinich me robo el corazon y ahora no puedo recuperarlo. Estoy destrozado. La amo.","-34.79502145544194","-58.361896276474","http://tinyurl.com/kjprrvl"
"23","2014-7-15 01:00:00","Hurto/Robo","Los ingleses nos robaron las malvinas. Tristeza impotencia.","-52.079506003796965","-59.58984374999999","http://tinyurl.com/m8llojn"
"24","2014-5-29 14:45:00","Hurto/Robo","intento de robo. me abrieron la mochila en el semaforo cuando esperaba a cruzar. SI CRUZAN CORRIENTES Y FLORIDA CON LA MOCHILA ADELANTE!!","-34.60346626372129","-58.37520539760589","http://tinyurl.com/k2kvqv8"
"25","2014-7-15 01:40:00","Hurto/Robo","Lugar de nacimiento del turco","-27.9109229","-67.6218612","http://tinyurl.com/ku2c8p9"
"26","2014-7-14 11:55:00","Hurto/Robo","intento de robo en el cruce de reconquista y corrientes. guarda al cruzar. mochila adelante.","-34.603267567635854","-58.37248563766479","http://tinyurl.com/mwltcqs"
"27","2014-7-13 17:55:00","Hurto/Robo","Rizzoli nos hurtÃ³ un penal del arquero alemÃ¡n a HiguaÃ­n.","-22.915393135699805","-43.33900451660156","http://tinyurl.com/mpqhpk3"
"28","2014-7-4 23:00:00","Hurto/Robo","intento de robo esperando el bondi enfrente del parque rivadavia. un pibe y una mina encararon para robo y salimos corriendo. tener cuidado","-34.61713099807915","-58.43402624130248","http://tinyurl.com/kn7xlzh"
"29","2014-7-13 19:00:00","Hurto/Robo","nos robaron la copa del mundo tano hijo de mil","-22.893808856252516","-43.29239845275879","http://tinyurl.com/lhle3cz"
"30","2014-7-14 15:20:00","Hurto/Robo","intento de robo a mi camioneta que la dejÃ© en el makro","-34.662713871742454","-58.38980197906494","http://tinyurl.com/lmq6a9c"
"31","2014-6-28 22:00:00","Hurto/Robo","me robaron el reloj en el cruce bajonivel de la estaciÃ³n de lanus eran dos pibes y me agarraron abajo guarda por la noche este cruce","-34.70729268351013","-58.39071393013","http://tinyurl.com/kel2lyr"
"32","2014-7-14 14:00:00","Usurpaciones","casa de la esquina usurpada hace bastante es donde antes estaba la casa de comidas ","-34.62582315925325","-58.434444665908806","http://tinyurl.com/l92g2ss"
"33","2014-7-14 13:00:00","Hurto/Robo","hace como un aÃ±o robaron este restaurante fue un robo muy grande","-34.62572604516336","-58.43125283718109","http://tinyurl.com/klge88j"
"34","2014-7-1 13:05:00","Hurto/Robo","paso bajo nivel peligroso le robaron la bici a mi hijo cuando venia del colegio. lo esperaron abajo y lo agarraron ahi por suerte no paso na","-34.7358905801353","-58.39456558227538","http://tinyurl.com/lfurn2k"
"35","2014-7-15 02:07:00","Hurto/Robo","ME hice caca encima,me vieron y se burlaron. Me hurtaron la dignidad!!!","-34.57676166542502","-58.654975891113274","http://tinyurl.com/lq7c3t8"
"36","2014-7-9 21:00:00","Robo con Arma","Atacaron a balazos a un remisero en Berazategui. +INFO http://www.lanacion.com.ar/1709368-atacaron-a-balazos-a-un-remisero-en-berazategui","-34.77304512270522","-58.18833589553832","http://tinyurl.com/mklpzn9"
"37","2014-6-23 14:00:00","Abuso / Violacion","violacion +INFO: http://www.lanacion.com.ar/1708955-procesan-por-violacion-a-un-remisero-que-ataco-a-una-pasajera-adolescente","-34.58273307632041","-58.46046209335327","http://tinyurl.com/m6v2b9p"
"38","2014-7-1 21:20:00","Hurto/Robo","Chicos esperan en paradas de colectivos. arrebatan celulares al ultimo que sube, al del primer asiento, o por una ventanilla.","-34.61004062828512","-58.40529441833496","http://tinyurl.com/o2m7s4j"
"39","2014-7-2 21:20:00","Usurpaciones","Casas usurpadas","-34.60576668822831","-58.46973180770874","http://tinyurl.com/nhm23w7"
"40","2014-7-5 17:30:00","Hurto/Robo","Me robaron la bicicleta de la puerta de mi casa. La deje apoyada un minuto, entre a buscar algo, pasÃ³ una Ford F100 y se la llevaron.","-34.65936486022626","-58.5562115907669","http://tinyurl.com/m9gveom"
"41","2014-7-14 05:20:00","Chicos Perdidos","se comen los nenes","-34.607903685756504","-58.373333215713494","http://tinyurl.com/k3g8h37"
"42","2014-7-10 16:20:00","Hurto/Robo","En la zona del mercado de San Telmo, Sobre la calle Bolivar y la calle Carlos Calvo. Se observan todos los dias, varias personas que roban.","-34.619488433945754","-58.3729362487793","http://tinyurl.com/lpc2do9"
"44","2014-7-13 13:00:00","Hurto/Robo","me quisieron cobrar casi 25 pesos un kilo de tomates, tremendos ladrones. delante mÃ­o a una seÃ±ora con un cuarto de frutillas. ","-34.61472051689346","-58.46126675605774","http://tinyurl.com/nrvjhps"
"45","2014-5-15 17:05:00","Hurto/Robo","pungas todos los dias, las 24hs.","-34.63954600279923","-58.52897644042968","http://tinyurl.com/mj8q9vn"
"46","2014-7-15 11:00:00","Homicidio","matan chica 21 aÃ±os http://www.lanacion.com.ar/1710090-almagro-hallan-el-cadaver-de-una-joven-con-11-punaladas-en-el-hall-de-un-edificio","-34.61365211273418","-58.42350125312805","http://tinyurl.com/k9quznc"
"47","2014-7-14 17:00:00","Homicidio","Asesinan hombre en Almagro: http://www.clarin.com/policiales/Misterioso-asesinato-hombre-Almagro_0_1175282557.html","-34.608574797598735","-58.41606616973877","http://tinyurl.com/qhjfus3"
"48","2014-7-15 13:00:00","Homicidio","mÃ©dico asesino a balazos a un vecino:  http://www.ambito.com/noticia.asp?id=749557","-34.53933341438377","-58.4782075881958","http://tinyurl.com/ln3qero"
"49","2014-7-10 13:00:00","Usurpaciones","casas usurpadas sobre charlone y estomba.","-34.58056893110896","-58.464201092720025","http://tinyurl.com/qcennv9"
"50","2014-4-17 07:00:00","Hurto/Robo","Robo al auto, ventanillas rotas, cerraduras rotas, robo de todo lo que habÃ­a dentro y la bateria.","-32.94499522726249","-60.65778136253356","http://tinyurl.com/k5ohfwp"
"52","2014-7-15 17:10:00","Hurto/Robo","Un masculino de tez morocha con una patchera reciÃ©n afanada en la mano me estuvo amenzando.
Tengan cuidado por la zona de balca","-34.608062633788315","-58.370532989501946","http://tinyurl.com/ndywfmx"
"53","2014-7-15 16:30:00","Hurto/Robo","Robo de estero de auto, cubiertas de auxilio y bateria.","-34.654806633684984","-58.62472593784332","http://tinyurl.com/laffbke"
"54","2014-7-15 18:00:00","Hurto/Robo","taxista acuchillado: http://www.clarin.com/policiales/Apunalan-taxista-asalto_0_1175882656.html","-34.8867915","-57.9599679","http://tinyurl.com/lvyh67n"
"61","2014-7-15 23:00:00","Secuestro","secuestro express y robo:
http://www.clarin.com/policiales/llevan-cautivo-golpean-tiran-movimiento_0_1175882809.html","-34.633808197067616","-58.622145652771","http://tinyurl.com/np239pj"
"62","2014-6-5 17:00:00","Homicidio","crimen y suicidio:
http://www.lanacion.com.ar/1698616-avellaneda-degollo-a-su-mujer-en-plena-calle-intento-suicidarse-y-fue-detenido","-34.6776745","-58.390347","http://tinyurl.com/nvuetwb"
"63","2014-7-8 22:30:00","Hurto/Robo","Robo de ruedas de autos, en segundos te sacan la rueda. La policia paso pero ya era tarde.","-34.639431250574624","-58.563212156295776","http://tinyurl.com/og2auwo"
"64","2014-7-2 13:00:00","Hurto/Robo","esperando el colectivo me vino a encarar un pibe y me quiso afanar, vayan con CUIDADO en esta plaza!","-34.6093121313294","-58.3909821510315","http://tinyurl.com/llk9fjy"
"65","2014-7-8 18:50:00","Robo con Arma","Robaron Kiosco eran seis chorros, x suerte no lastimaron a nadie, solo se llevaron mercaderia. Ya es el segundo robo","-34.65167353493512","-58.57654809951782","http://tinyurl.com/mgymud2"
"66","2014-7-15 15:00:00","Robo con Arma","Entradera, 2 pibes de unos 15 aÃ±os y otro de unos 25. Por suerte todos salieron ilesos.","-34.65657170758717","-58.55593800544739","http://tinyurl.com/kdf5qbg"
"67","2014-7-16 10:00:00","Chicos Perdidos","rescatan bebe abandonado:
http://www.lanacion.com.ar/1710455-rescatan-a-un-bebe-abandonado-que-era-acechado-por-perros","-34.78978784804567","-58.450827598571784","http://tinyurl.com/l7tj85h"
"68","2014-7-11 23:00:00","Homicidio","mataron un salteÃ±o:
http://www.eltribuno.info/salta/424083-Asesinaron-a-un-salteno-en-Termas-de-Rio-Hondo.note.aspx","-27.49847913918205","-64.86734747886658","http://tinyurl.com/k6jr64o"
"69","2014-7-9 23:00:00","Hurto/Robo","le roban y muere de un infarto:
http://www.lanacion.com.ar/1709369-muere-de-un-infarto-durante-un-asalto","-34.9314803","-57.9066121","http://tinyurl.com/pjuw3fe"
"70","2014-7-1 22:00:00","Hurto/Robo","robo de ruedas de autos. robaron 2 ruedas del lado de la calle. se avisÃ³ al 911.","-34.62508155786855","-58.43020141124726","http://tinyurl.com/k35lchs"
"71","2014-7-16 10:00:00","Hurto/Robo","le robaron $20mil en plena calle:
http://www.unosanrafael.com.ar/policiales/Le-robaron-20-mil-en-plena-calle-20140716-0005.html","-32.8842048","-68.7997522","http://tinyurl.com/p9lemlq"
"72","2014-7-16 10:00:00","Lesiones","muriÃ³ un joven:
http://www.unoentrerios.com.ar/policiales/Un-joven-murio-cuando-intentaba-escapar-de-su-casa--20140716-0005.html","-31.73661691841248","-60.522201061248786","http://tinyurl.com/peq6tzk"
"73","2014-7-17 06:30:00","Robo con Arma"," policÃ­a fue asesinado al tirotearse esta madrugada con delincuentes.
http://tinyurl.com/ps8vn7g","-34.72901317361095","-58.26245069503784","http://tinyurl.com/or75yvb"
"74","2014-7-17 08:00:00","Lesiones","Una nena de 12 aÃ±o fue herida de una cuchillada. cuando la chica aguardaba la llegada de un colectivo.

http://tinyurl.com/lzpbfpn","-34.91007673787682","-57.97916650772094","http://tinyurl.com/k4t7prq"
"75","2014-4-2 18:25:00","Robo con Arma","Caminando por la calle con mi novia frenÃ³ un auto y bajÃ³ un joven con un arma, luego de apuntarnos me roba y dispara en la pierna izquierd","-34.584464351915614","-58.57481002807618","http://tinyurl.com/kwal7lr"
"76","2014-7-9 00:00:00","Hurto/Robo","entradera robo en casa:
http://www.losandes.com.ar/article/un-hombre-fue-victima-de-una-entradera-en-guaymallen","-34.9100244","-57.9791493","http://tinyurl.com/q5qehpp"
"77","2014-7-9 00:00:00","Hurto/Robo","entradera robo:
http://www.losandes.com.ar/article/un-hombre-fue-victima-de-una-entradera-en-guaymallen","-32.910504851359","-68.81840229034424","http://tinyurl.com/ll64kgz"
"79","2014-7-11 07:30:00","Robo con Arma","FUE UNA CITUACION MUY FEA POR QUE TE APUNTAN CON EL ARMA Y NO SABES QUE HACER","-37.9907006235278","-57.60208010673523","http://tinyurl.com/q72t3x7"
"80","2014-7-18 02:03:00","Chicos Perdidos","EN ESTA ESQUINA SE JUNTAN A DROGARSE Y A ESPERAR A QUIEN ROBAR! ESTEN ATENTOS SI PASAN POR ESTA ZONA","-37.98988889006213","-57.60149002075195","http://tinyurl.com/njg67q9"
"87","2014-7-17 21:30:00","Robo con Arma","entran a robar una pareja a un negocio y se llevan toda la recaudacion del dia, no lastimaron a nadie por suerte","-34.64874331851865","-58.55039119720458","http://tinyurl.com/kmgje87"
"90","2014-7-23 15:31:00","Hurto/Robo","Me robaron el celular","-34.60634068056999","-58.39081048965454","http://tinyurl.com/n37um8d"
"91","2014-7-24 00:08:00","Hurto/Robo","Una chica se dirigia a la casa de su madre cuando fue interceptada por un joven vestido de negro. No se le entendia lo que decia, drogado","-34.648249054938795","-58.57210636138915","http://tinyurl.com/ku77ojv"
"92","2014-7-24 00:08:00","Hurto/Robo","una casa fue asaltada","-34.6436240172283","-58.57347965240479","http://tinyurl.com/oer752r"
"93","2014-7-24 00:08:00","Hurto/Robo","Un auto se para al lado de otro estacionado, levanta el capo de su auto, mientras otro roba las gomas de un auto estacionado","-34.64316502994898","-58.57257843017578","http://tinyurl.com/ky27tfw"
"94","2014-7-24 00:08:00","Hurto/Robo","robo de un auto al querer guardarlo en el garage","-34.64314737654135","-58.57275009155273","http://tinyurl.com/lmvyq4y"
"95","2014-7-24 00:08:00","Hurto/Robo","Robo de cartera a una joven por parte de un menor drogado","-34.64286492150807","-58.57311487197875","http://tinyurl.com/kepv3tg"
"96","2014-7-24 00:08:00","Hurto/Robo","Robo de gomas a auto estacionado en la vereda","-34.642781067484854","-58.57131242752075","http://tinyurl.com/qyweldv"
"97","2014-7-24 00:08:00","Hurto/Robo","Robo a una joven por parte de dos jovenes sin casco en una moto roja","-34.6433856972273","-58.57138752937317","http://tinyurl.com/phrzkdz"
"98","2014-7-24 00:08:00","Hurto/Robo","Robo a unas jovenes que venian de bailar","-34.64388440311305","-58.57731521129608","http://tinyurl.com/pgz4263"
"99","2014-7-24 00:08:00","Usurpaciones","casa blanca con rejas blancas","-34.642776654112865","-58.57196688652038","http://tinyurl.com/kd9e4kq"
"100","2014-7-24 00:08:00","Usurpaciones","Casa marron con cortinas rotas. Vive una familia que vende droga, y la madre y la hija son mecheras","-34.64460377003616","-58.57785165309907","http://tinyurl.com/mmo9st4"
"101","2014-7-23 23:30:00","Hurto/Robo","dos motos uno de frente y la otra de atras..le robaron todos sus documentos celular dinero y le pagaron un arma en la cabeza. ","-34.64290022843985","-58.55303049087524","http://tinyurl.com/n3fx39l"
"105","2014-7-24 05:15:00","Hurto/Robo","Dos hombres y una mujer con chalecos de policÃ­a se cruzaron en contra mano y trataron de entrar a la casa de una vecina","-34.65792196374515","-58.56262207031251","http://tinyurl.com/ncxv3qb"
"106","2014-7-25 08:33:00","Chicos Perdidos","Hay un grupo de menores en el atardecer ,dos nenas y un varÃ³n mas grande , que roban.recorren Avenida de Mayo ","-34.64401238909564","-58.565025329589844","http://tinyurl.com/q26h2f6"
"107","2014-5-14 21:10:00","Hurto/Robo","Robo de cubiertas a autos de vecinos","-34.64602924556339","-58.57678413391114","http://tinyurl.com/p4aury9"
"108","2014-7-25 06:50:00","Robo con Arma","Dos personas entre 25 y 30 aÃ±os.  Me robaron mochila y celular. Los segui media cuadra y se subieron a un auto, creo que era un renault 9.","-34.639669581940474","-58.56920957565308","http://tinyurl.com/l9szrr8"
"109","2014-7-25 13:25:00","Homicidio","dos personas en una moto ultimaron al conductor de un vehiculo para robarle un bolso","-32.97071466878328","-60.66004514694214","http://tinyurl.com/l3x77kg"
"110","2014-7-24 20:15:00","Hurto/Robo","Los delincuentes ingresaron a los inmuebles tras violentar ventanas y cuando los moradores no se encontraban allÃ­.","-32.93145282921713","-60.83259701728821","http://tinyurl.com/lgnufyx"
"111","2014-7-14 21:00:00","Robo con Arma","Dos delincuentes armados abordaron a un hombre que cambiaba la rueda de su auto. Al huir, le dispararon en el parabrisas.","-32.9397820096891","-60.81985116004943","http://tinyurl.com/lrxesrl"
"112","2014-5-28 12:10:00","Hurto/Robo","Dos delincuentes que se desplazaban en una moto, le arrebataron la cartera a una mujer que acababa de salir del Banco","-32.91808398072687","-60.81087112426757","http://tinyurl.com/mlesalm"
"113","2014-5-28 12:20:00","Hurto/Robo","En la huÃ­da del robo del banco, arrebataron la cartera de otra mujer. Luego se dirigieron a Rosario.
Fuente: http://www.infofunes.com.ar/co","-32.919214264671986","-60.79983115196227","http://tinyurl.com/kzsb6k3"
"114","2014-4-7 12:00:00","Robo con Arma","Al menos dos delincuentes se alzaron con la recaudaciÃ³n de una verdulerÃ­a y bienes materiales.
Fuente: http://www.infofunes.com.ar/","-32.91864687294215","-60.79901039600373","http://tinyurl.com/pbke9ah"
"115","2014-7-28 03:04:00","Hurto/Robo","Un hombre ingresa el auto a su casa, lo asaltan y se llevan el auto. 
A los dias aparece el auto.","-34.64588360986883","-58.569960594177246","http://tinyurl.com/kpnmqqs"
"116","2014-7-28 03:04:00","Hurto/Robo","Asalto a una casa por el jardin trasero","-34.64588360986883","-58.56991767883301","http://tinyurl.com/n9xu58v"
"117","2014-7-28 03:04:00","Hurto/Robo","Un renault 11 estacionado en la acera del pelotero.  El dueno con la familia se baja, a los 15 minutos regresa, ya no estaba.","-34.64320033675298","-58.56918811798095","http://tinyurl.com/ov7b6fc"
"118","2014-7-28 03:04:00","Hurto/Robo","Roban la heladeria Grido, dos jovenes en una moto","-34.64231766214319","-58.573780059814446","http://tinyurl.com/ptv75y8"
"119","2014-7-28 03:04:00","Hurto/Robo","Dos jovenes roban una casa de ceramicos y cosas para bano. ","-34.642529504906435","-58.574080467224114","http://tinyurl.com/lcau7py"
"120","2014-7-28 03:04:00","Hurto/Robo","Asaltan una casa, se llevan todo","-34.64352692397726","-58.57286810874938","http://tinyurl.com/lwtw2ca"
"121","2014-7-28 03:04:00","Hurto/Robo","Vuelven a asaltar una casa","-34.64350927064667","-58.57303977012634","http://tinyurl.com/l5fzkz9"
"123","2014-7-28 03:04:00","Hurto/Robo","Una casa que se alquila. Los inquilinos se fueron.","-34.64371228372153","-58.57218146324158","http://tinyurl.com/lj68rvq"
"124","2014-7-28 03:04:00","Hurto/Robo","Roban un auto al dueno de la casa.","-34.642591292277096","-58.5710871219635","http://tinyurl.com/mg6zd7o"
"125","2014-7-28 15:30:00","Hurto/Robo","Entraron 3 tipos y empezaron a tocar la puerta de los departamentos diciendo q eran el sodero, un vecino llamo a la policÃ­a y llego a tiemp","-34.64490828544251","-58.56328189373016","http://tinyurl.com/ne24lll"
"126","2014-7-28 19:45:00","Hurto/Robo","Dos chicos en una moto, uno se baja y a punta de pistola roba celular y billetera.","-34.64250302459062","-58.57032537460327","http://tinyurl.com/m5uxwe3"
"127","2014-7-26 22:15:00","Hurto/Robo","no vi el echo solo los vidrios roto y se llevaron el stereo ya fueron en la misma esquina ! atentos con los stereos porfavor soy vecino !","-34.60288342052261","-58.408480882644646","http://tinyurl.com/ka5sfj9"
"129","2014-7-28 18:30:00","Hurto/Robo","otro robo mas con este van 4 de los vidrios rotos q vi no quiero imaginar todos los q rompieron MUCHO CUIDADO CON LOS STEREOS !","-34.60281718808211","-58.40868473052978","http://tinyurl.com/mcpcjks"
"130","2014-7-25 23:55:00","Chicos Perdidos","Se juntan un grupo de marginales y se emborrachan y drogan y hacen ruido con las motos y a los gritos y no dejan dormir a los vecinos","-34.63594447265926","-58.67321491241455","http://tinyurl.com/mnn49z7"
"131","2014-7-24 15:00:00","Hurto/Robo","No recuerdo bien la fecha, pero durante el mes de Julio, dos veces el mismo lugar, vaciaron casas.","-34.63961661947391","-58.679823875427246","http://tinyurl.com/kdcvs4u"
"132","2014-7-24 15:00:00","Hurto/Robo","No sabemos el horario, pero robaron un auto en la puerta de la casa","-34.638327855696126","-58.67881536483765","http://tinyurl.com/n3zhqqp"
"133","2014-7-24 15:00:00","Hurto/Robo","Mediados de Julio, por la tarde, entraron delincuentes a vaciar la casa","-34.639519521530715","-58.67851495742798","http://tinyurl.com/kuhrt5a"
"134","2014-7-24 15:00:00","Hurto/Robo","Robaron a los chinos de J.M Paz a mano armada","-34.63758636609071","-58.679115772247314","http://tinyurl.com/k9vqyzy"
"135","2014-7-24 15:00:00","Hurto/Robo","Asaltaron a comerciantes de un local","-34.637762911836134","-58.67889046669006","http://tinyurl.com/knmg8vz"
"136","2014-7-24 15:00:00","Hurto/Robo","Asaltaron al dueÃ±o del kiosco de diarios un sabado a las 7 de la maÃ±ana en la parada del COLECTIVO. HAY UNA CAMARA y NO PASO NADA","-34.63794828446439","-58.678665161132805","http://tinyurl.com/ln8lumd"
"139","2014-7-24 15:00:00","Hurto/Robo","Una bandita, roba lo que puede cuando bajan del colectivo","-34.63815131115327","-58.67701292037963","http://tinyurl.com/kdwdpgj"
"140","2014-7-25 14:10:00","Robo con Arma","dos motochorros con casco moto negra me tiraron al piso con violencia y robaron todo ","-34.64471851510319","-58.68205547332764","http://tinyurl.com/lyzfk3s"
"144","2014-7-30 15:35:00","Robo con Arma","Vive en  Unamuno y Casacuberta el delicuente del barrio, se lo conoce como MONITO, tiene varias causas abiertas.","-34.6674235","-58.6587206","http://tinyurl.com/khdjj3f"
"145","2014-7-29 12:05:00","Hurto/Robo","Parada 182 a palomar, 2 tipos delante mio en el colectivo salen aprentadome y dos me empujan para adentro y roban mi celular del bolsillo","-34.640883295863226","-58.56643080711365","http://tinyurl.com/oae6uqs"
"147","2014-7-31 17:30:00","Robo con Arma","Dos hombres se suben a la vereda en moto y le roban la cartera a una chica. Ambos tenÃ­an cascos, y  apuntÃ¡ndola con un arma","-34.64802840060356","-58.54484438896179","http://tinyurl.com/q3alzdf"
"148","2014-7-24 12:00:00","Hurto/Robo","Robo de bateria de un auto estacionado.","-34.65940457261821","-58.55189323425293","http://tinyurl.com/lfnamjs"
"149","2014-8-1 01:05:00","Robo con Arma","Entraron  a mi casa directamente al fondo y robaron varias cosa, por suerte con mi mujer solo miramos por la ventana, llamamos al 911, pero ","-34.642979668981376","-58.683090806007385","http://tinyurl.com/lpws3dg"
"151","2014-8-1 23:30:00","Hurto/Robo","Cuidado con esta zona, avenida olivera, 2 veces que vienen 2 chicos con una moto gilera smash o suzuki ax 100 con arma robando motos","-34.66568330365143","-58.675130009651184","http://tinyurl.com/k7k7yzy"
"152","2014-5-31 18:35:00","Robo con Arma","https://www.facebook.com/notes/doncan-carlos/por-defenderme-del-ladron-mi-eterna-gratitud-a-mi-labrador/311827498958862","-34.65830585608741","-58.68596076965332","http://tinyurl.com/prkrqve"
"153","2014-7-2 19:25:00","Lesiones","Uno de los muchachos de un grupo q se junta p emborracharse allÃ­ me agrediÃ³ tirÃ¡ndome un pelotazo lleno de barro. Me goleÃ³ y arruino la ","-34.62746966720446","-58.66001844406128","http://tinyurl.com/ncjke99"
"154","2014-7-28 08:00:00","Robo con Arma","dos individuos en moto ambos armados , pasaron y se volvieron con revolver cada uno y a mi amiga le robaron la cartera con dinero, celular, ","-34.675040950783256","-58.67076873779296","http://tinyurl.com/odr96fc"
"155","2014-8-2 12:41:00","Hurto/Robo","Vive en  Dominguez y Capdevilla- el delicuente del barrio, se lo conoce como Derby, ","-34.66442583061844","-58.65703582763672","http://tinyurl.com/ppbr7kn"
"156","2014-7-23 18:00:00","Robo con Arma","3 menores de edad, uno con un arma, caminan por la zona aprovechando las calles de tierra. a plena luz del dÃ­a.","-34.66290801318695","-58.660361766815186","http://tinyurl.com/mnkntc9"
"157","2014-5-3 23:00:00","Robo con Arma","dos individuos con una ybr125 bordo, robaron celular a mano armada.","-34.66847614917209","-58.66493225097656","http://tinyurl.com/m2brtey"
"158","2014-5-3 23:00:00","Secuestro","secuestro express de joven en auto.","-34.660348839443074","-58.66455674171448","http://tinyurl.com/ogjwh4q"
"159","2014-7-28 11:00:00","Robo con Arma","3 tipos en un ford k negro a punta de pistola le entraron a la casa a un amigo le desvalijaron todo 

","-34.655468540803284","-58.533053398132324","http://tinyurl.com/p67wd9e"
"160","2014-7-30 11:05:00","Robo con Arma","2 tipo a mano armada roban entrando a su casa la gente se llevaron la camioneta y por suerte no ingresaron a la casa","-34.663816942081546","-58.54564905166626","http://tinyurl.com/odtkjbm"
"161","2014-8-2 12:15:00","Hurto/Robo","Robo a una casa. se llevaron un auto de alta gama y detuvieron a 4 de ellos, uno todavÃ­a anda suelto y posiblemente armado","-34.65891478512077","-58.67896020412445","http://tinyurl.com/pkqepk8"
"162","2014-8-3 03:00:00","Robo con Arma","Moto honda biz 0km robada  Dos tipos a mano armada. ZONA LIBERADA RAMOS MEJIA PARECE...","-34.64071117024239","-58.56578707695007","http://tinyurl.com/p4s8adz"
"163","2014-8-3 20:05:00","Hurto/Robo","Para que estÃ©n atentos, reciÃ©n acaban de robar en la puerta de una casa en Avenida Palacios casi Cerrito, era 5 pibes en un Duna rojo!!! ","-34.653932908195046","-58.552236557006836","http://tinyurl.com/oe6o9bz"
"165","2014-8-4 20:00:00","Hurto/Robo","PARAN DOS CON MOTO Y TE ROBAN LO QUE LLEVES ","-34.67722910236546","-58.66690635681152","http://tinyurl.com/qjokzfg"
"166","2014-8-4 20:10:00","Hurto/Robo","DOS EN UNA MOTO ARMADOS LE ROBARON A UNA PAREJA QUE BAJO DEL COLECTOIVO Y CAMINO UNA CUADRA
","-34.67761731676897","-58.66969585418701","http://tinyurl.com/l6xss3k"
"167","2014-8-3 23:35:00","Hurto/Robo","Dos muchachos me robaron el celular y como les dije que no tenia plata me manosearon buscando algo. Ya no se puede vivir asi!!!!!","-34.64133788232358","-58.55620622634888","http://tinyurl.com/k4wqasz"
"168","2014-8-4 21:00:00","Robo con Arma","Eran 4 tipos, todos armados. El hijo de la pareja llegaba a guardar el auto y le aparecieron de atrÃ¡s 2 tipos, le apuntaron y lo obligaron a entrar a la casa. ApareciÃ³ un auto 307 azul con 2 tipos m","-34.65614809327879","-58.57365131378174","http://tinyurl.com/m4e3qu7"
"169","2014-8-4 22:00:00","Homicidio","MatÃ­as Gandolfo, de 19 aÃ±os, fue apuÃ±alado por un delincuente que quiso robarle el celular y la mochila cuando llegaba a su casa, volvÃ­a del gimnasio.","-34.57457086274379","-58.592770099639885","http://tinyurl.com/mradbqt"
